customer_id,recency,tenure_days,frequency,monetary,churn,source
CUST2667,73,802,22,1577.07,1,Labeled
CUST2668,555,1692,34,1650.3999999999999,0,Labeled
CUST2669,780,866,36,480.08,1,Labeled
CUST2670,990,1559,47,33.120000000000005,0,Labeled
CUST2671,1309,1818,37,647.78,0,Labeled
CUST2672,69,738,34,263.34000000000003,1,Labeled
CUST2673,544,1141,2,595.6,1,Labeled
CUST2674,850,1375,42,1250.08,0,Labeled
CUST2675,298,1418,3,812.8199999999999,1,Labeled
CUST2676,543,1750,25,1629.62,0,Labeled
CUST2677,834,1770,43,807.72,0,Labeled
CUST2678,578,1531,48,981.3000000000001,0,Labeled
CUST2679,758,1400,32,375.34999999999997,1,Labeled
CUST2680,1229,1285,1,949.12,0,Labeled
CUST2681,1517,1541,34,373.59,0,Labeled
CUST2682,502,903,38,607.6800000000001,0,Labeled
CUST2683,121,927,48,430.05,0,Labeled
CUST2684,267,971,11,1534.25,0,Labeled
CUST2685,63,1407,27,531.5699999999999,0,Labeled
CUST2686,744,1620,32,1804.28,1,Labeled
CUST2687,158,908,2,102.52,1,Labeled
CUST2688,1471,1550,23,109.19999999999999,0,Labeled
CUST2689,519,1819,38,1003.7,0,Labeled
CUST2690,0,1605,46,1806.42,0,Labeled
CUST2691,797,839,33,1150.77,0,Labeled
CUST2692,455,911,31,799.4,1,Labeled
CUST2693,366,956,17,580.4399999999999,0,Labeled
CUST2694,218,1585,12,1176.32,1,Labeled
CUST2695,233,1283,12,610.5600000000001,0,Labeled
CUST2696,582,830,49,488.97,0,Labeled
CUST2697,540,790,34,1803.2000000000003,0,Labeled
CUST2698,1136,1794,41,400.98,1,Labeled
CUST2699,93,827,22,728.1,0,Labeled
CUST2700,460,878,13,1419.03,1,Labeled
CUST2701,582,1789,26,839.84,0,Labeled
CUST2702,408,964,13,251.6,0,Labeled
CUST2703,120,1722,24,435.87,1,Labeled
CUST2704,308,1153,44,1716.72,1,Labeled
CUST2705,1475,1513,23,1642.48,1,Labeled
CUST2706,208,1381,21,1324.64,1,Labeled
CUST2707,67,1317,39,841.32,0,Labeled
CUST2708,312,1423,10,1820.32,1,Labeled
CUST2709,122,891,35,1559.6399999999999,1,Labeled
CUST2710,558,1239,39,1856.0,0,Labeled
CUST2711,350,1236,34,1294.4399999999998,1,Labeled
CUST2712,91,898,30,1121.46,0,Labeled
CUST2713,133,1477,46,743.3100000000001,0,Labeled
CUST2714,884,1402,36,95.78999999999999,0,Labeled
CUST2715,464,1131,7,979.84,1,Labeled
CUST2716,1410,1555,48,317.08,1,Labeled
CUST2717,210,872,42,248.49,0,Labeled
CUST2718,1284,1310,18,273.87,1,Labeled
CUST2719,896,1749,35,1740.44,1,Labeled
CUST2720,86,953,41,1580.31,1,Labeled
CUST2721,501,1776,27,1451.92,0,Labeled
CUST2722,576,1163,2,1419.93,1,Labeled
CUST2723,325,1056,9,936.36,0,Labeled
CUST2724,707,789,31,70.75,0,Labeled
CUST2725,1529,1569,13,1312.32,1,Labeled
CUST2726,1543,1669,23,620.3100000000001,0,Labeled
CUST2727,918,1586,1,1944.3,1,Labeled
CUST2728,87,940,36,67.1,0,Labeled
CUST2729,897,1139,18,909.6,0,Labeled
CUST2730,758,1640,26,1050.24,1,Labeled
CUST2731,929,1112,35,776.76,0,Labeled
CUST2732,134,1076,34,1413.54,0,Labeled
CUST2733,56,1120,36,855.45,0,Labeled
CUST2734,788,982,19,1586.8000000000002,0,Labeled
CUST2735,410,1219,22,1839.21,0,Labeled
CUST2736,744,1235,40,785.61,0,Labeled
CUST2737,1038,1179,35,454.95,0,Labeled
CUST2738,545,1024,40,874.29,0,Labeled
CUST2739,704,794,47,407.69,1,Labeled
CUST2740,104,943,33,422.4,0,Labeled
CUST2741,1768,1823,18,248.17,0,Labeled
CUST2742,62,1824,19,1625.6,0,Labeled
CUST2743,1301,1591,49,297.71999999999997,0,Labeled
CUST2744,1311,1369,11,1165.8000000000002,0,Labeled
CUST2745,936,1559,16,988.75,0,Labeled
CUST2746,452,1038,35,1498.23,1,Labeled
CUST2747,373,1154,12,242.33,1,Labeled
CUST2748,732,1619,21,946.91,0,Labeled
CUST2749,1227,1361,25,411.67,0,Labeled
CUST2750,166,1345,34,1421.92,0,Labeled
CUST2751,1012,1460,4,1500.18,0,Labeled
CUST2752,569,1275,24,1193.5500000000002,0,Labeled
CUST2753,573,980,12,240.85000000000002,0,Labeled
CUST2754,1208,1260,38,1230.84,1,Labeled
CUST2755,611,1113,25,843.85,0,Labeled
CUST2756,744,908,25,1478.58,0,Labeled
CUST2757,18,1456,32,1463.1999999999998,0,Labeled
CUST2758,164,999,47,1016.4,1,Labeled
CUST2759,864,977,46,1863.6,1,Labeled
CUST2760,764,990,9,1054.6200000000001,1,Labeled
CUST2761,1145,1477,34,277.62,1,Labeled
CUST2762,1167,1250,25,237.60000000000002,1,Labeled
CUST2763,22,902,9,1486.44,1,Labeled
CUST2764,593,1065,15,57.6,0,Labeled
CUST2765,141,905,39,578.16,0,Labeled
CUST2766,51,765,31,987.2,0,Labeled
CUST2767,878,915,39,1261.3999999999999,1,Labeled
CUST2768,558,975,36,364.29,0,Labeled
CUST2769,949,1666,26,968.0999999999999,1,Labeled
CUST2770,828,1110,35,527.36,1,Labeled
CUST2771,284,1452,33,912.96,0,Labeled
CUST2772,1312,1505,1,1127.05,0,Labeled
CUST2773,540,1223,16,554.73,0,Labeled
CUST2774,800,1036,18,1925.28,0,Labeled
CUST2775,692,906,38,1047.51,1,Labeled
CUST2776,707,1236,12,831.27,1,Labeled
CUST2777,49,1567,9,546.4,0,Labeled
CUST2778,441,1294,37,1957.08,1,Labeled
CUST2779,281,1469,36,1241.77,0,Labeled
CUST2780,77,1010,11,1183.6200000000001,0,Labeled
CUST2781,309,782,38,43.12,1,Labeled
CUST2782,213,1549,19,963.28,0,Labeled
CUST2783,841,1105,15,994.4,0,Labeled
CUST2784,1397,1463,40,359.8,0,Labeled
CUST2785,1044,1524,47,1061.0600000000002,1,Labeled
CUST2786,651,771,19,1321.44,0,Labeled
CUST2787,676,1010,5,460.32000000000005,0,Labeled
CUST2788,143,1486,8,1113.6599999999999,1,Labeled
CUST2789,1544,1800,11,248.8,0,Labeled
CUST2790,831,993,13,40.72,0,Labeled
CUST2791,76,972,31,1246.98,1,Labeled
CUST2792,179,1108,44,821.69,0,Labeled
CUST2793,689,843,16,1166.62,1,Labeled
CUST2794,629,1213,39,715.99,1,Labeled
CUST2795,202,1159,5,1397.94,1,Labeled
CUST2796,644,1621,35,1539.4499999999998,0,Labeled
CUST2797,258,1452,6,1321.02,0,Labeled
CUST2798,204,915,41,247.38,0,Labeled
CUST2799,1409,1442,11,1625.72,0,Labeled
CUST2800,1204,1365,35,1742.88,0,Labeled
CUST2801,60,983,9,1636.0,0,Labeled
CUST2802,1345,1716,49,780.48,0,Labeled
CUST2803,154,1104,27,1772.22,0,Labeled
CUST2804,221,1230,2,1710.14,1,Labeled
CUST2805,569,1029,9,1595.97,0,Labeled
CUST2806,901,1247,17,418.74,1,Labeled
CUST2807,163,1104,7,1972.76,0,Labeled
CUST2808,628,1809,3,34.83,0,Labeled
CUST2809,1100,1460,46,1938.06,0,Labeled
CUST2810,119,1651,20,1987.7400000000002,1,Labeled
CUST2811,473,1183,17,479.65000000000003,0,Labeled
CUST2812,1656,1690,5,1706.95,1,Labeled
CUST2813,810,1622,36,513.54,0,Labeled
CUST2814,1436,1627,49,1241.0,0,Labeled
CUST2815,850,1439,27,322.32,0,Labeled
CUST2816,246,1447,30,1471.85,0,Labeled
CUST2817,1275,1333,1,932.76,0,Labeled
CUST2818,1268,1818,20,1808.0,0,Labeled
CUST2819,119,1421,10,899.63,0,Labeled
CUST2820,1389,1593,21,1976.58,0,Labeled
CUST2821,480,1699,13,1650.1499999999999,0,Labeled
CUST2822,479,1012,21,1903.08,0,Labeled
CUST2823,964,1635,47,720.32,0,Labeled
CUST2824,689,1396,1,397.26,0,Labeled
CUST2825,16,1150,48,739.8,1,Labeled
CUST2826,1327,1796,43,1163.8799999999999,1,Labeled
CUST2827,226,1493,27,641.9399999999999,0,Labeled
CUST2828,1099,1824,48,1252.8,1,Labeled
CUST2829,813,889,29,429.99,1,Labeled
CUST2830,814,863,10,1226.8799999999999,1,Labeled
CUST2831,76,1323,33,134.75,1,Labeled
CUST2832,880,1162,32,135.96,0,Labeled
CUST2833,23,863,48,1357.7400000000002,0,Labeled
CUST2834,778,1097,29,1043.22,1,Labeled
CUST2835,553,1203,34,102.78,1,Labeled
CUST2836,948,1243,26,1593.4499999999998,0,Labeled
CUST2837,1046,1135,48,1339.0,1,Labeled
CUST2838,1206,1592,42,809.03,0,Labeled
CUST2839,84,959,43,1271.16,1,Labeled
CUST2840,941,1069,33,507.08,1,Labeled
CUST2841,1285,1290,36,625.76,1,Labeled
CUST2842,1275,1511,7,948.48,0,Labeled
CUST2843,577,1059,46,644.69,0,Labeled
CUST2844,545,1339,33,1710.75,0,Labeled
CUST2845,849,1448,14,1869.0,0,Labeled
CUST2846,351,1324,14,553.68,0,Labeled
CUST2847,459,1777,33,502.53000000000003,0,Labeled
CUST2848,763,821,28,1909.84,0,Labeled
CUST2849,1076,1213,5,601.04,0,Labeled
CUST2850,310,1599,30,1403.1299999999999,1,Labeled
CUST2851,1251,1803,36,1029.98,0,Labeled
CUST2852,629,1194,17,566.78,1,Labeled
CUST2853,21,1404,28,1487.12,1,Labeled
CUST2854,1042,1480,29,504.8,0,Labeled
CUST2855,398,974,4,1325.3100000000002,1,Labeled
CUST2856,353,906,18,1461.2,0,Labeled
CUST2857,680,909,7,404.46,0,Labeled
CUST2858,722,963,6,1112.84,0,Labeled
CUST2859,245,1178,40,620.52,1,Labeled
CUST2860,246,915,25,1200.32,0,Labeled
CUST2861,370,1595,4,235.16,0,Labeled
CUST2862,1638,1767,8,1685.5,0,Labeled
CUST2863,689,1464,6,1656.9,0,Labeled
CUST2864,655,1731,41,529.98,1,Labeled
CUST2865,68,1132,26,1927.23,1,Labeled
CUST2866,26,1304,38,1068.1200000000001,0,Labeled
CUST2867,1058,1252,40,570.81,1,Labeled
CUST2868,963,1745,42,1232.01,0,Labeled
CUST2869,828,1470,14,175.2,0,Labeled
CUST2870,195,798,44,1919.04,1,Labeled
CUST2871,43,834,16,1761.57,1,Labeled
CUST2872,485,1419,40,1081.8,0,Labeled
CUST2873,623,1144,42,762.45,0,Labeled
CUST2874,185,1552,30,1955.81,1,Labeled
CUST2875,1745,1802,11,647.5,0,Labeled
CUST2876,1334,1524,17,621.03,1,Labeled
CUST2877,913,1270,48,409.68,1,Labeled
CUST2878,578,1308,46,1358.08,0,Labeled
CUST2879,1249,1618,21,840.7,0,Labeled
CUST2880,435,1182,43,1255.59,1,Labeled
CUST2881,712,1682,22,1152.96,0,Labeled
CUST2882,878,1441,42,1231.29,1,Labeled
CUST2883,522,1060,46,1023.96,0,Labeled
CUST2884,490,860,9,261.36,1,Labeled
CUST2885,517,1069,34,1453.08,0,Labeled
CUST2886,405,1308,19,939.51,0,Labeled
CUST2887,300,1102,11,935.95,1,Labeled
CUST2888,884,1816,43,38.58,1,Labeled
CUST2889,617,1606,15,669.0,1,Labeled
CUST2890,1477,1519,4,505.12,0,Labeled
CUST2891,332,1208,36,990.3499999999999,1,Labeled
CUST2892,862,1278,22,1180.59,0,Labeled
CUST2893,279,1507,7,418.45,0,Labeled
CUST2894,462,750,25,1596.8400000000001,0,Labeled
CUST2895,1286,1818,13,1423.45,0,Labeled
CUST2896,347,1476,10,51.7,1,Labeled
CUST2897,649,1293,37,1312.32,0,Labeled
CUST2898,851,1719,25,1270.08,1,Labeled
CUST2899,506,888,2,720.44,0,Labeled
CUST2900,806,1395,41,1666.98,0,Labeled
CUST2901,1275,1636,30,1346.76,0,Labeled
CUST2902,1213,1613,16,832.89,0,Labeled
CUST2903,1033,1435,22,1401.44,0,Labeled
CUST2904,437,1037,35,1068.4,1,Labeled
CUST2905,937,1103,27,288.72,0,Labeled
CUST2906,1107,1258,2,1607.34,1,Labeled
CUST2907,211,846,38,1511.28,0,Labeled
CUST2908,1450,1773,5,1725.32,1,Labeled
CUST2909,314,1518,45,609.6999999999999,0,Labeled
CUST2910,426,1664,22,627.54,0,Labeled
CUST2911,629,1564,9,158.56,1,Labeled
CUST2912,328,952,9,1183.32,0,Labeled
CUST2913,1171,1658,23,343.73,1,Labeled
CUST2914,676,822,37,1101.72,0,Labeled
CUST2915,223,1728,15,1863.82,0,Labeled
CUST2916,116,1811,4,1386.48,0,Labeled
CUST2917,1004,1469,15,1827.2099999999998,0,Labeled
CUST2918,642,1791,25,881.4,0,Labeled
CUST2919,1490,1597,34,619.43,1,Labeled
CUST2920,1300,1345,9,1606.92,1,Labeled
CUST2921,130,999,34,230.52,0,Labeled
CUST2922,192,819,26,211.07999999999998,1,Labeled
CUST2923,1361,1553,8,96.43,0,Labeled
CUST2924,180,1386,44,1786.68,0,Labeled
CUST2925,1392,1698,47,1271.6999999999998,1,Labeled
CUST2926,392,898,48,728.64,0,Labeled
CUST2927,1148,1196,44,978.85,1,Labeled
CUST2928,1194,1213,31,1314.12,1,Labeled
CUST2929,706,1724,41,54.24,0,Labeled
CUST2930,666,1672,48,579.6,1,Labeled
CUST2931,937,1175,12,173.76,1,Labeled
CUST2932,1034,1535,32,780.1,1,Labeled
CUST2933,231,1134,8,1381.44,0,Labeled
CUST2934,1277,1360,1,1994.6999999999998,0,Labeled
CUST2935,867,1311,2,265.0,0,Labeled
CUST2936,1255,1745,14,1063.36,1,Labeled
CUST2937,954,1126,5,1685.16,0,Labeled
CUST2938,589,1268,48,1575.87,1,Labeled
CUST2939,555,1096,11,705.65,0,Labeled
CUST2940,175,1442,11,1753.1100000000001,0,Labeled
CUST2941,642,1145,17,1945.25,0,Labeled
CUST2942,257,875,41,1487.22,0,Labeled
CUST2943,104,1213,32,174.51,0,Labeled
CUST2944,783,906,28,1334.76,1,Labeled
CUST2945,1001,1133,28,515.22,1,Labeled
CUST2946,638,1565,1,1148.6399999999999,0,Labeled
CUST2947,618,1700,44,1595.61,0,Labeled
CUST2948,327,1775,11,783.24,0,Labeled
CUST2949,160,1211,5,1249.74,0,Labeled
CUST2950,1066,1167,49,1163.24,1,Labeled
CUST2951,407,1596,5,1830.4499999999998,0,Labeled
CUST2952,107,991,36,103.59,0,Labeled
CUST2953,463,1706,34,901.84,0,Labeled
CUST2954,629,820,8,1019.71,1,Labeled
CUST2955,74,921,4,449.93999999999994,0,Labeled
CUST2956,630,894,44,1736.08,0,Labeled
CUST2957,885,1743,32,1433.28,0,Labeled
CUST2958,654,1443,48,1705.68,0,Labeled
CUST2959,599,1266,19,719.28,1,Labeled
CUST2960,90,943,5,390.78000000000003,1,Labeled
CUST2961,174,930,2,307.74,0,Labeled
CUST2962,158,1371,15,32.4,1,Labeled
CUST2963,216,1134,16,1302.12,1,Labeled
CUST2964,840,942,6,1691.68,1,Labeled
CUST2965,686,1110,1,587.4,0,Labeled
CUST2966,891,1011,41,1262.88,0,Labeled
CUST2967,139,769,16,1854.44,1,Labeled
CUST2968,859,1122,8,167.95000000000002,1,Labeled
CUST2969,1676,1741,21,1181.72,0,Labeled
CUST2970,382,1106,23,827.1,1,Labeled
CUST2971,337,1341,18,1062.74,0,Labeled
CUST2972,291,1448,38,573.76,0,Labeled
CUST2973,69,772,46,1731.36,0,Labeled
CUST2974,811,1589,13,246.52,0,Labeled
CUST2975,1076,1122,28,1024.03,0,Labeled
CUST2976,270,1089,35,285.26,0,Labeled
CUST2977,7,871,12,1407.55,0,Labeled
CUST2978,589,1390,46,1257.16,0,Labeled
CUST2979,1747,1817,14,1884.12,1,Labeled
CUST2980,978,1249,28,435.90000000000003,1,Labeled
CUST2981,262,1269,10,245.57999999999998,1,Labeled
CUST2982,29,1230,3,1913.16,0,Labeled
CUST2983,1128,1132,9,772.34,1,Labeled
CUST2984,504,1257,28,1902.06,0,Labeled
CUST2985,730,1090,6,89.84,1,Labeled
CUST2986,382,1669,2,1045.9,0,Labeled
CUST2987,486,1719,47,1418.36,0,Labeled
CUST2988,406,1308,38,285.6,0,Labeled
CUST2989,76,1246,43,1973.0,1,Labeled
CUST2990,91,734,17,358.1,1,Labeled
CUST2991,247,1130,36,781.11,0,Labeled
CUST2992,645,1629,46,844.26,0,Labeled
CUST2993,1472,1726,29,486.45,0,Labeled
CUST2994,552,1655,5,311.68,0,Labeled
CUST2995,760,1501,25,212.38,0,Labeled
CUST2996,661,998,12,1144.1399999999999,1,Labeled
CUST2997,1101,1218,38,1830.3000000000002,0,Labeled
CUST2998,248,1557,49,229.14,0,Labeled
CUST2999,757,932,24,30.87,1,Labeled
